,period,period_end,pv_estimate
53,PT30M,2020-09-23T15:30:00.0000000Z,0.0
54,PT30M,2020-09-23T15:00:00.0000000Z,0.0
55,PT30M,2020-09-23T14:30:00.0000000Z,0.0
56,PT30M,2020-09-23T14:00:00.0000000Z,0.0
57,PT30M,2020-09-23T13:30:00.0000000Z,0.0
58,PT30M,2020-09-23T13:00:00.0000000Z,0.0
59,PT30M,2020-09-23T12:30:00.0000000Z,0.0
60,PT30M,2020-09-23T12:00:00.0000000Z,0.0
61,PT30M,2020-09-23T11:30:00.0000000Z,0.007
62,PT30M,2020-09-23T11:00:00.0000000Z,0.064
63,PT30M,2020-09-23T10:30:00.0000000Z,0.907
64,PT30M,2020-09-23T10:00:00.0000000Z,1.376
65,PT30M,2020-09-23T09:30:00.0000000Z,0.498
66,PT30M,2020-09-23T09:00:00.0000000Z,0.784
67,PT30M,2020-09-23T08:30:00.0000000Z,1.176
68,PT30M,2020-09-23T08:00:00.0000000Z,1.299
69,PT30M,2020-09-23T07:30:00.0000000Z,1.819
70,PT30M,2020-09-23T07:00:00.0000000Z,2.829
71,PT30M,2020-09-23T06:30:00.0000000Z,3.699
72,PT30M,2020-09-23T06:00:00.0000000Z,4.182
73,PT30M,2020-09-23T05:30:00.0000000Z,4.076
74,PT30M,2020-09-23T05:00:00.0000000Z,3.55
75,PT30M,2020-09-23T04:30:00.0000000Z,3.974
76,PT30M,2020-09-23T04:00:00.0000000Z,3.877
77,PT30M,2020-09-23T03:30:00.0000000Z,3.492
78,PT30M,2020-09-23T03:00:00.0000000Z,3.174
79,PT30M,2020-09-23T02:30:00.0000000Z,2.45
80,PT30M,2020-09-23T02:00:00.0000000Z,1.887
81,PT30M,2020-09-23T01:30:00.0000000Z,1.215
82,PT30M,2020-09-23T01:00:00.0000000Z,0.862
83,PT30M,2020-09-23T00:30:00.0000000Z,0.45
84,PT30M,2020-09-23T00:00:00.0000000Z,0.068
85,PT30M,2020-09-22T23:30:00.0000000Z,0.0
86,PT30M,2020-09-22T23:00:00.0000000Z,0.0
87,PT30M,2020-09-22T22:30:00.0000000Z,0.0
88,PT30M,2020-09-22T22:00:00.0000000Z,0.0
89,PT30M,2020-09-22T21:30:00.0000000Z,0.0
90,PT30M,2020-09-22T21:00:00.0000000Z,0.0
91,PT30M,2020-09-22T20:30:00.0000000Z,0.0
92,PT30M,2020-09-22T20:00:00.0000000Z,0.0
93,PT30M,2020-09-22T19:30:00.0000000Z,0.0
94,PT30M,2020-09-22T19:00:00.0000000Z,0.0
95,PT30M,2020-09-22T18:30:00.0000000Z,0.0
96,PT30M,2020-09-22T18:00:00.0000000Z,0.0
97,PT30M,2020-09-22T17:30:00.0000000Z,0.0
98,PT30M,2020-09-22T17:00:00.0000000Z,0.0
99,PT30M,2020-09-22T16:30:00.0000000Z,0.0
100,PT30M,2020-09-22T16:00:00.0000000Z,0.0
101,PT30M,2020-09-22T15:30:00.0000000Z,0.0
102,PT30M,2020-09-22T15:00:00.0000000Z,0.0
103,PT30M,2020-09-22T14:30:00.0000000Z,0.0
104,PT30M,2020-09-22T14:00:00.0000000Z,0.0
105,PT30M,2020-09-22T13:30:00.0000000Z,0.0
106,PT30M,2020-09-22T13:00:00.0000000Z,0.0
107,PT30M,2020-09-22T12:30:00.0000000Z,0.0
108,PT30M,2020-09-22T12:00:00.0000000Z,0.0
109,PT30M,2020-09-22T11:30:00.0000000Z,0.027
110,PT30M,2020-09-22T11:00:00.0000000Z,0.255
111,PT30M,2020-09-22T10:30:00.0000000Z,0.781
112,PT30M,2020-09-22T10:00:00.0000000Z,1.029
113,PT30M,2020-09-22T09:30:00.0000000Z,1.504
114,PT30M,2020-09-22T09:00:00.0000000Z,2.169
115,PT30M,2020-09-22T08:30:00.0000000Z,2.568
116,PT30M,2020-09-22T08:00:00.0000000Z,2.794
117,PT30M,2020-09-22T07:30:00.0000000Z,3.105
118,PT30M,2020-09-22T07:00:00.0000000Z,2.928
119,PT30M,2020-09-22T06:30:00.0000000Z,2.984
120,PT30M,2020-09-22T06:00:00.0000000Z,2.761
121,PT30M,2020-09-22T05:30:00.0000000Z,3.523
122,PT30M,2020-09-22T05:00:00.0000000Z,3.094
123,PT30M,2020-09-22T04:30:00.0000000Z,1.798
124,PT30M,2020-09-22T04:00:00.0000000Z,1.255
125,PT30M,2020-09-22T03:30:00.0000000Z,1.611
126,PT30M,2020-09-22T03:00:00.0000000Z,1.671
127,PT30M,2020-09-22T02:30:00.0000000Z,1.006
128,PT30M,2020-09-22T02:00:00.0000000Z,0.791
129,PT30M,2020-09-22T01:30:00.0000000Z,0.568
130,PT30M,2020-09-22T01:00:00.0000000Z,0.326
131,PT30M,2020-09-22T00:30:00.0000000Z,0.118
132,PT30M,2020-09-21T23:30:00.0000000Z,0.0
133,PT30M,2020-09-21T23:00:00.0000000Z,0.0
134,PT30M,2020-09-21T22:30:00.0000000Z,0.0
135,PT30M,2020-09-21T22:00:00.0000000Z,0.0
136,PT30M,2020-09-21T21:30:00.0000000Z,0.0
137,PT30M,2020-09-21T21:00:00.0000000Z,0.0
138,PT30M,2020-09-21T20:30:00.0000000Z,0.0
139,PT30M,2020-09-21T20:00:00.0000000Z,0.0
140,PT30M,2020-09-21T19:30:00.0000000Z,0.0
141,PT30M,2020-09-21T19:00:00.0000000Z,0.0
142,PT30M,2020-09-21T18:30:00.0000000Z,0.0
143,PT30M,2020-09-21T18:00:00.0000000Z,0.0
144,PT30M,2020-09-21T17:30:00.0000000Z,0.0
145,PT30M,2020-09-21T17:00:00.0000000Z,0.0
146,PT30M,2020-09-21T16:30:00.0000000Z,0.0
147,PT30M,2020-09-21T16:00:00.0000000Z,0.0
148,PT30M,2020-09-21T15:30:00.0000000Z,0.0
149,PT30M,2020-09-21T15:00:00.0000000Z,0.0
150,PT30M,2020-09-21T14:30:00.0000000Z,0.0
151,PT30M,2020-09-21T14:00:00.0000000Z,0.0
152,PT30M,2020-09-21T13:30:00.0000000Z,0.0
153,PT30M,2020-09-21T13:00:00.0000000Z,0.0
154,PT30M,2020-09-21T12:30:00.0000000Z,0.0
155,PT30M,2020-09-21T12:00:00.0000000Z,0.0
156,PT30M,2020-09-21T11:30:00.0000000Z,0.015
157,PT30M,2020-09-21T11:00:00.0000000Z,0.117
158,PT30M,2020-09-21T10:30:00.0000000Z,0.36
159,PT30M,2020-09-21T10:00:00.0000000Z,0.101
160,PT30M,2020-09-21T09:30:00.0000000Z,0.807
161,PT30M,2020-09-21T09:00:00.0000000Z,2.174
162,PT30M,2020-09-21T08:30:00.0000000Z,2.587
163,PT30M,2020-09-21T08:00:00.0000000Z,2.434
164,PT30M,2020-09-21T07:30:00.0000000Z,2.146
165,PT30M,2020-09-21T07:00:00.0000000Z,2.349
166,PT30M,2020-09-21T06:30:00.0000000Z,3.306
167,PT30M,2020-09-21T06:00:00.0000000Z,3.049
168,PT30M,2020-09-21T05:30:00.0000000Z,3.715
169,PT30M,2020-09-21T05:00:00.0000000Z,3.055
170,PT30M,2020-09-21T04:30:00.0000000Z,2.82
171,PT30M,2020-09-21T04:00:00.0000000Z,2.075
172,PT30M,2020-09-21T03:30:00.0000000Z,1.906
173,PT30M,2020-09-21T03:00:00.0000000Z,1.469
174,PT30M,2020-09-21T02:30:00.0000000Z,0.689
175,PT30M,2020-09-21T02:00:00.0000000Z,0.43
176,PT30M,2020-09-21T01:30:00.0000000Z,0.507
177,PT30M,2020-09-21T01:00:00.0000000Z,0.509
178,PT30M,2020-09-21T00:30:00.0000000Z,0.1
179,PT30M,2020-09-21T00:00:00.0000000Z,0.055
180,PT30M,2020-09-20T23:30:00.0000000Z,0.0
181,PT30M,2020-09-20T23:00:00.0000000Z,0.0
182,PT30M,2020-09-20T22:30:00.0000000Z,0.0
183,PT30M,2020-09-20T22:00:00.0000000Z,0.0
184,PT30M,2020-09-20T21:30:00.0000000Z,0.0
185,PT30M,2020-09-20T21:00:00.0000000Z,0.0
186,PT30M,2020-09-20T20:30:00.0000000Z,0.0
187,PT30M,2020-09-20T20:00:00.0000000Z,0.0
188,PT30M,2020-09-20T19:30:00.0000000Z,0.0
189,PT30M,2020-09-20T19:00:00.0000000Z,0.0
190,PT30M,2020-09-20T18:30:00.0000000Z,0.0
191,PT30M,2020-09-20T18:00:00.0000000Z,0.0
192,PT30M,2020-09-20T17:30:00.0000000Z,0.0
193,PT30M,2020-09-20T17:00:00.0000000Z,0.0
194,PT30M,2020-09-20T16:30:00.0000000Z,0.0
195,PT30M,2020-09-20T16:00:00.0000000Z,0.0
196,PT30M,2020-09-20T15:30:00.0000000Z,0.0
197,PT30M,2020-09-20T15:00:00.0000000Z,0.0
198,PT30M,2020-09-20T14:30:00.0000000Z,0.0
199,PT30M,2020-09-20T14:00:00.0000000Z,0.0
200,PT30M,2020-09-20T13:30:00.0000000Z,0.0
201,PT30M,2020-09-20T13:00:00.0000000Z,0.0
202,PT30M,2020-09-20T12:30:00.0000000Z,0.0
203,PT30M,2020-09-20T12:00:00.0000000Z,0.0
204,PT30M,2020-09-20T11:30:00.0000000Z,0.003
205,PT30M,2020-09-20T11:00:00.0000000Z,0.01
206,PT30M,2020-09-20T10:30:00.0000000Z,0.018
207,PT30M,2020-09-20T10:00:00.0000000Z,0.028
208,PT30M,2020-09-20T09:30:00.0000000Z,0.045
209,PT30M,2020-09-20T09:00:00.0000000Z,0.463
210,PT30M,2020-09-20T08:30:00.0000000Z,1.967
211,PT30M,2020-09-20T08:00:00.0000000Z,2.809
212,PT30M,2020-09-20T07:30:00.0000000Z,2.538
213,PT30M,2020-09-20T07:00:00.0000000Z,3.179
214,PT30M,2020-09-20T06:30:00.0000000Z,3.07
215,PT30M,2020-09-20T06:00:00.0000000Z,3.672
216,PT30M,2020-09-20T05:30:00.0000000Z,3.096
217,PT30M,2020-09-20T05:00:00.0000000Z,3.555
218,PT30M,2020-09-20T04:30:00.0000000Z,3.05
219,PT30M,2020-09-20T04:00:00.0000000Z,3.078
220,PT30M,2020-09-20T03:30:00.0000000Z,2.185
221,PT30M,2020-09-20T03:00:00.0000000Z,1.899
222,PT30M,2020-09-20T02:30:00.0000000Z,1.797
223,PT30M,2020-09-20T02:00:00.0000000Z,1.461
224,PT30M,2020-09-20T01:30:00.0000000Z,1.298
225,PT30M,2020-09-20T01:00:00.0000000Z,0.879
226,PT30M,2020-09-20T00:30:00.0000000Z,0.402
227,PT30M,2020-09-20T00:00:00.0000000Z,0.038
228,PT30M,2020-09-19T23:30:00.0000000Z,0.0
229,PT30M,2020-09-19T23:00:00.0000000Z,0.0
230,PT30M,2020-09-19T22:30:00.0000000Z,0.0
231,PT30M,2020-09-19T22:00:00.0000000Z,0.0
232,PT30M,2020-09-19T21:30:00.0000000Z,0.0
233,PT30M,2020-09-19T21:00:00.0000000Z,0.0
234,PT30M,2020-09-19T20:30:00.0000000Z,0.0
235,PT30M,2020-09-19T20:00:00.0000000Z,0.0
236,PT30M,2020-09-19T19:30:00.0000000Z,0.0
237,PT30M,2020-09-19T19:00:00.0000000Z,0.0
238,PT30M,2020-09-19T18:30:00.0000000Z,0.0
239,PT30M,2020-09-19T18:00:00.0000000Z,0.0
240,PT30M,2020-09-19T17:30:00.0000000Z,0.0
241,PT30M,2020-09-19T17:00:00.0000000Z,0.0
242,PT30M,2020-09-19T16:30:00.0000000Z,0.0
243,PT30M,2020-09-19T16:00:00.0000000Z,0.0
244,PT30M,2020-09-19T15:30:00.0000000Z,0.0
245,PT30M,2020-09-19T15:00:00.0000000Z,0.0
246,PT30M,2020-09-19T14:30:00.0000000Z,0.0
247,PT30M,2020-09-19T14:00:00.0000000Z,0.0
248,PT30M,2020-09-19T13:30:00.0000000Z,0.0
249,PT30M,2020-09-19T13:00:00.0000000Z,0.0
250,PT30M,2020-09-19T12:30:00.0000000Z,0.0
251,PT30M,2020-09-19T12:00:00.0000000Z,0.0
252,PT30M,2020-09-19T11:30:00.0000000Z,0.024
253,PT30M,2020-09-19T11:00:00.0000000Z,0.317
254,PT30M,2020-09-19T10:30:00.0000000Z,0.737
255,PT30M,2020-09-19T10:00:00.0000000Z,0.535
256,PT30M,2020-09-19T09:30:00.0000000Z,0.396
257,PT30M,2020-09-19T09:00:00.0000000Z,0.175
258,PT30M,2020-09-19T08:30:00.0000000Z,1.1
259,PT30M,2020-09-19T08:00:00.0000000Z,1.198
260,PT30M,2020-09-19T07:30:00.0000000Z,1.186
261,PT30M,2020-09-19T07:00:00.0000000Z,0.954
262,PT30M,2020-09-19T06:30:00.0000000Z,0.994
263,PT30M,2020-09-19T06:00:00.0000000Z,1.195
264,PT30M,2020-09-19T05:30:00.0000000Z,0.973
265,PT30M,2020-09-19T05:00:00.0000000Z,0.918
266,PT30M,2020-09-19T04:30:00.0000000Z,0.857
267,PT30M,2020-09-19T04:00:00.0000000Z,1.151
268,PT30M,2020-09-19T03:30:00.0000000Z,1.456
269,PT30M,2020-09-19T03:00:00.0000000Z,1.559
270,PT30M,2020-09-19T02:30:00.0000000Z,1.089
271,PT30M,2020-09-19T02:00:00.0000000Z,0.685
272,PT30M,2020-09-19T01:30:00.0000000Z,0.308
273,PT30M,2020-09-19T01:00:00.0000000Z,0.244
274,PT30M,2020-09-19T00:30:00.0000000Z,0.137
275,PT30M,2020-09-19T00:00:00.0000000Z,0.037
276,PT30M,2020-09-18T23:30:00.0000000Z,0.0
277,PT30M,2020-09-18T23:00:00.0000000Z,0.0
278,PT30M,2020-09-18T22:30:00.0000000Z,0.0
279,PT30M,2020-09-18T22:00:00.0000000Z,0.0
280,PT30M,2020-09-18T21:30:00.0000000Z,0.0
281,PT30M,2020-09-18T21:00:00.0000000Z,0.0
282,PT30M,2020-09-18T20:30:00.0000000Z,0.0
283,PT30M,2020-09-18T20:00:00.0000000Z,0.0
284,PT30M,2020-09-18T19:30:00.0000000Z,0.0
285,PT30M,2020-09-18T19:00:00.0000000Z,0.0
286,PT30M,2020-09-18T18:30:00.0000000Z,0.0
287,PT30M,2020-09-18T18:00:00.0000000Z,0.0
288,PT30M,2020-09-18T17:30:00.0000000Z,0.0
289,PT30M,2020-09-18T17:00:00.0000000Z,0.0
290,PT30M,2020-09-18T16:30:00.0000000Z,0.0
291,PT30M,2020-09-18T16:00:00.0000000Z,0.0
292,PT30M,2020-09-18T15:30:00.0000000Z,0.0
293,PT30M,2020-09-18T15:00:00.0000000Z,0.0
294,PT30M,2020-09-18T14:30:00.0000000Z,0.0
295,PT30M,2020-09-18T14:00:00.0000000Z,0.0
296,PT30M,2020-09-18T13:30:00.0000000Z,0.0
297,PT30M,2020-09-18T13:00:00.0000000Z,0.0
298,PT30M,2020-09-18T12:30:00.0000000Z,0.0
299,PT30M,2020-09-18T12:00:00.0000000Z,0.0
300,PT30M,2020-09-18T11:30:00.0000000Z,0.031
301,PT30M,2020-09-18T11:00:00.0000000Z,0.041
302,PT30M,2020-09-18T10:30:00.0000000Z,0.261
303,PT30M,2020-09-18T10:00:00.0000000Z,0.567
304,PT30M,2020-09-18T09:30:00.0000000Z,0.711
305,PT30M,2020-09-18T09:00:00.0000000Z,0.957
306,PT30M,2020-09-18T08:30:00.0000000Z,1.349
307,PT30M,2020-09-18T08:00:00.0000000Z,1.684
308,PT30M,2020-09-18T07:30:00.0000000Z,1.652
309,PT30M,2020-09-18T07:00:00.0000000Z,1.805
310,PT30M,2020-09-18T06:30:00.0000000Z,1.986
311,PT30M,2020-09-18T06:00:00.0000000Z,3.367
312,PT30M,2020-09-18T05:30:00.0000000Z,3.214
313,PT30M,2020-09-18T05:00:00.0000000Z,3.382
314,PT30M,2020-09-18T04:30:00.0000000Z,2.475
315,PT30M,2020-09-18T04:00:00.0000000Z,2.93
316,PT30M,2020-09-18T03:30:00.0000000Z,2.831
317,PT30M,2020-09-18T03:00:00.0000000Z,2.587
318,PT30M,2020-09-18T02:30:00.0000000Z,2.066
319,PT30M,2020-09-18T02:00:00.0000000Z,1.574
320,PT30M,2020-09-18T01:30:00.0000000Z,1.343
321,PT30M,2020-09-18T01:00:00.0000000Z,0.839
322,PT30M,2020-09-18T00:30:00.0000000Z,0.304
323,PT30M,2020-09-18T00:00:00.0000000Z,0.059
324,PT30M,2020-09-17T23:30:00.0000000Z,0.0
325,PT30M,2020-09-17T23:00:00.0000000Z,0.0
326,PT30M,2020-09-17T22:30:00.0000000Z,0.0
327,PT30M,2020-09-17T22:00:00.0000000Z,0.0
328,PT30M,2020-09-17T21:30:00.0000000Z,0.0
329,PT30M,2020-09-17T21:00:00.0000000Z,0.0
330,PT30M,2020-09-17T20:30:00.0000000Z,0.0
331,PT30M,2020-09-17T20:00:00.0000000Z,0.0
332,PT30M,2020-09-17T19:30:00.0000000Z,0.0
333,PT30M,2020-09-17T19:00:00.0000000Z,0.0
334,PT30M,2020-09-17T18:30:00.0000000Z,0.0
